state,state_group,state_lat,state_long
South Dakota,48,45.9397583007813,-97.225212097168
South Dakota,48,45.9397583007813,-96.5605773925781
South Dakota,48,45.9111061096191,-96.5548477172852
South Dakota,48,45.8767318725586,-96.5605773925781
South Dakota,48,45.8480834960938,-96.5720367431641
South Dakota,48,45.8194351196289,-96.5949554443359
South Dakota,48,45.7621383666992,-96.6522521972656
South Dakota,48,45.6876525878906,-96.7783050537109
South Dakota,48,45.670467376709,-96.8241424560547
South Dakota,48,45.6475486755371,-96.8355941772461
South Dakota,48,45.6303596496582,-96.8413238525391
South Dakota,48,45.5902519226074,-96.8355941772461
South Dakota,48,45.5845222473145,-96.8126754760742
South Dakota,48,45.5558738708496,-96.7783050537109
South Dakota,48,45.4985771179199,-96.7210006713867
South Dakota,48,45.4470138549805,-96.6866302490234
South Dakota,48,45.4069061279297,-96.577766418457
South Dakota,48,45.3782577514649,-96.5147399902344
South Dakota,48,45.355339050293,-96.4574508666992
South Dakota,48,45.3266944885254,-96.4402542114258
South Dakota,48,45.3152313232422,-96.4402542114258
South Dakota,48,45.2923126220703,-96.4345245361328
South Dakota,48,45.2636680603027,-96.4345245361328
South Dakota,48,44.9771881103516,-96.4345245361328
South Dakota,48,44.8167572021484,-96.4345245361328
South Dakota,48,44.6391410827637,-96.4345245361328
South Dakota,48,44.5474662780762,-96.4345245361328
South Dakota,48,44.2036933898926,-96.4287948608398
South Dakota,48,43.854190826416,-96.4287948608398
South Dakota,48,43.4932289123535,-96.4287948608398
South Dakota,48,43.4989547729492,-96.58349609375
South Dakota,48,43.4531211853027,-96.5949554443359
South Dakota,48,43.4244728088379,-96.5720367431641
South Dakota,48,43.3958206176758,-96.5376586914063
South Dakota,48,43.3786354064941,-96.5090103149414
South Dakota,48,43.3385276794434,-96.5147399902344
South Dakota,48,43.3098793029785,-96.5319290161133
South Dakota,48,43.2984199523926,-96.5548477172852
South Dakota,48,43.2812309265137,-96.5720367431641
South Dakota,48,43.2583122253418,-96.5605773925781
South Dakota,48,43.2353935241699,-96.5548477172852
South Dakota,48,43.2239379882813,-96.5319290161133
South Dakota,48,43.2239379882813,-96.4975509643555
South Dakota,48,43.218204498291,-96.4689025878906
South Dakota,48,43.2010192871094,-96.4574508666992
South Dakota,48,43.1781005859375,-96.4517135620117
South Dakota,48,43.1494483947754,-96.4402542114258
South Dakota,48,43.1208038330078,-96.4345245361328
South Dakota,48,43.1036148071289,-96.4345245361328
South Dakota,48,43.080696105957,-96.4402542114258
South Dakota,48,43.0520477294922,-96.4459838867188
South Dakota,48,43.0291290283203,-96.5147399902344
South Dakota,48,43.0119400024414,-96.4975509643555
South Dakota,48,42.9832916259766,-96.4975509643555
South Dakota,48,42.9431838989258,-96.4975509643555
South Dakota,48,42.9259986877441,-96.5204696655274
South Dakota,48,42.9030799865723,-96.5204696655274
South Dakota,48,42.8744316101074,-96.5204696655274
South Dakota,48,42.817138671875,-96.5605773925781
South Dakota,48,42.777027130127,-96.5949554443359
South Dakota,48,42.7369194030762,-96.6064147949219
South Dakota,48,42.7025451660156,-96.6064147949219
South Dakota,48,42.6853561401367,-96.58349609375
South Dakota,48,42.6681671142578,-96.5605773925781
South Dakota,48,42.5707626342773,-96.4746322631836
South Dakota,48,42.5478477478027,-96.4689025878906
South Dakota,48,42.5306549072266,-96.4689025878906
South Dakota,48,42.507740020752,-96.4689025878906
South Dakota,48,42.4733619689941,-96.4402542114258
South Dakota,48,42.4733619689941,-96.4345245361328
Tennessee,49,36.0046691894531,-89.7194595336914
Tennessee,49,36.0333137512207,-89.7080078125
Tennessee,49,36.0619659423828,-89.6850814819336
Tennessee,49,36.0619659423828,-89.6507034301758
Tennessee,49,36.0963401794434,-89.6277847290039
Tennessee,49,36.1421775817871,-89.604866027832
Tennessee,49,36.1708221435547,-89.5991363525391
Tennessee,49,36.1880149841309,-89.6106033325195
Tennessee,49,36.2166595458984,-89.6736221313477
Tennessee,49,36.2338485717773,-89.6850814819336
Tennessee,49,36.2624969482422,-89.6621704101563
Tennessee,49,36.2567672729492,-89.6106033325195
Tennessee,49,36.2453117370606,-89.5704956054688
Tennessee,49,36.2624969482422,-89.5532989501953
Tennessee,49,36.2796859741211,-89.5532989501953
Tennessee,49,36.3255233764648,-89.6106033325195
Tennessee,49,36.3427124023438,-89.604866027832
Tennessee,49,36.3484420776367,-89.5876770019531
Tennessee,49,36.3656311035156,-89.5647659301758
Tennessee,49,36.3599014282227,-89.5361175537109
Tennessee,49,36.3713607788086,-89.518928527832
Tennessee,49,36.3885498046875,-89.5074615478516
Tennessee,49,36.440113067627,-89.5475692749024
Tennessee,49,36.4859504699707,-89.5418472290039
Tennessee,49,36.5031394958496,-89.5131912231445
Tennessee,49,36.5203285217285,-89.5131912231445
Tennessee,49,36.5375213623047,-89.5361175537109
Tennessee,49,36.5489768981934,-89.5590286254883
Tennessee,49,36.5776252746582,-89.5475692749024
Tennessee,49,36.5833549499512,-89.518928527832
Tennessee,49,36.5661659240723,-89.4788208007813
Tennessee,49,36.5375213623047,-89.4673538208008
Tennessee,49,36.474494934082,-89.4788208007813
Tennessee,49,36.4573059082031,-89.4501724243164
Tennessee,49,36.474494934082,-89.4329833984375
Tennessee,49,36.5031394958496,-89.4043350219727
Tennessee,49,36.4974136352539,-89.3986053466797
Tennessee,49,36.5031394958496,-89.4043350219727
Tennessee,49,36.5031394958496,-89.335578918457
Tennessee,49,36.5031394958496,-88.8485641479492
Tennessee,49,36.5088691711426,-88.8141860961914
Tennessee,49,36.5031394958496,-88.5219802856445
Tennessee,49,36.5088691711426,-88.4818725585938
Tennessee,49,36.5031394958496,-88.063606262207
Tennessee,49,36.5088691711426,-88.0464248657227
Tennessee,49,36.5604400634766,-88.0406951904297
Tennessee,49,36.5948143005371,-88.0406951904297
Tennessee,49,36.6349220275879,-88.0521545410156
Tennessee,49,36.6750297546387,-88.063606262207
Tennessee,49,36.6692962646484,-87.9432907104492
Tennessee,49,36.6635704040527,-87.8516235351563
Tennessee,49,36.6578407287598,-87.8344268798828
Tennessee,49,36.6406517028809,-87.8344268798828
Tennessee,49,36.6406517028809,-87.6797332763672
Tennessee,49,36.6349220275879,-87.6453552246094
Tennessee,49,36.6406517028809,-87.3244934082031
Tennessee,49,36.6406517028809,-87.1182327270508
Tennessee,49,36.6406517028809,-87.0666656494141
Tennessee,49,36.6406517028809,-86.7630004882813
Tennessee,49,36.6521110534668,-86.6713256835938
Tennessee,49,36.6521110534668,-86.5968399047852
Tennessee,49,36.6349220275879,-86.5624618530273
Tennessee,49,36.6349220275879,-86.533821105957
Tennessee,49,36.6521110534668,-86.4994354248047
Tennessee,49,36.6578407287598,-86.4536056518555
Tennessee,49,36.6521110534668,-86.3848419189453
Tennessee,49,36.6406517028809,-86.1900405883789
Tennessee,49,36.6349220275879,-85.9665832519531
Tennessee,49,36.6234588623047,-85.7545928955078
Tennessee,49,36.6234588623047,-85.450927734375
Tennessee,49,36.6291923522949,-85.2962265014648
Tennessee,49,36.6291923522949,-85.2847671508789
Tennessee,49,36.6234588623047,-84.9639129638672
Tennessee,49,36.612003326416,-84.7862930297852
Tennessee,49,36.612003326416,-84.723274230957
Tennessee,49,36.5833549499512,-84.2133331298828
Tennessee,49,36.5833549499512,-84.0242614746094
Tennessee,49,36.5833549499512,-83.7549667358399
Tennessee,49,36.5833549499512,-83.6804885864258
Tennessee,49,36.5948143005371,-83.6632919311523
Tennessee,49,36.6005439758301,-83.646110534668
Tennessee,49,36.6005439758301,-83.634651184082
Tennessee,49,36.5948143005371,-83.4742202758789
Tennessee,49,36.5948143005371,-82.9872055053711
Tennessee,49,36.5833549499512,-82.8382339477539
Tennessee,49,36.5948143005371,-82.5975952148438
Tennessee,49,36.5948143005371,-82.2939300537109
Tennessee,49,36.6005439758301,-81.9272384643555
Tennessee,49,36.617733001709,-81.9043121337891
Tennessee,49,36.617733001709,-81.824104309082
Tennessee,49,36.617733001709,-81.652214050293
Tennessee,49,36.5948143005371,-81.646484375
Tennessee,49,36.5833549499512,-81.6751327514649
Tennessee,49,36.5547065734863,-81.7037811279297
Tennessee,49,36.5260581970215,-81.7095108032227
Tennessee,49,36.5031394958496,-81.7037811279297
Tennessee,49,36.474494934082,-81.6980514526367
Tennessee,49,36.440113067627,-81.7209701538086
Tennessee,49,36.4057388305664,-81.7438888549805
Tennessee,49,36.3828201293945,-81.7209701538086
Tennessee,49,36.3656311035156,-81.7152404785156
Tennessee,49,36.3427124023438,-81.7152404785156
Tennessee,49,36.3427124023438,-81.7553482055664
Tennessee,49,36.3484420776367,-81.8011856079102
Tennessee,49,36.3484420776367,-81.829833984375
Tennessee,49,36.3255233764648,-81.8699417114258
Tennessee,49,36.2624969482422,-81.9272384643555
Tennessee,49,36.2567672729492,-81.9329605102539
Tennessee,49,36.2109336853027,-81.9787979125977
Tennessee,49,36.1364479064941,-82.0131759643555
Tennessee,49,36.1192588806152,-82.0475616455078
Tennessee,49,36.1020698547363,-82.0819320678711
Tennessee,49,36.1078033447266,-82.1163101196289
Tennessee,49,36.1135292053223,-82.1334991455078
Tennessee,49,36.1307182312012,-82.1506881713867
Tennessee,49,36.1421775817871,-82.1736068725586
Tennessee,49,36.1364479064941,-82.2194366455078
Tennessee,49,36.1192588806152,-82.2538223266602
Tennessee,49,36.1192588806152,-82.276741027832
Tennessee,49,36.1192588806152,-82.3168487548828
Tennessee,49,36.1135292053223,-82.3454895019531
Tennessee,49,36.0848846435547,-82.3855972290039
Tennessee,49,36.0619659423828,-82.4027862548828
Tennessee,49,36.0447769165039,-82.4085235595703
Tennessee,49,36.0161285400391,-82.4428939819336
Tennessee,49,35.9932098388672,-82.4830017089844
Tennessee,49,35.9760208129883,-82.5059280395508
Tennessee,49,35.9645576477051,-82.5460357666016
Tennessee,49,35.9645576477051,-82.5804061889649
Tennessee,49,35.9702911376953,-82.6090545654297
Tennessee,49,35.9817504882813,-82.6205139160156
Tennessee,49,36.0046691894531,-82.6205139160156
Tennessee,49,36.0333137512207,-82.6090545654297
Tennessee,49,36.0619659423828,-82.6377029418945
Tennessee,49,36.0619659423828,-82.6606216430664
Tennessee,49,36.0046691894531,-82.7522964477539
Tennessee,49,35.9817504882813,-82.7866744995117
Tennessee,49,35.9588317871094,-82.7866744995117
Tennessee,49,35.9416427612305,-82.8038558959961
Tennessee,49,35.9301834106445,-82.8267822265625
Tennessee,49,35.9473724365234,-82.8668899536133
Tennessee,49,35.9359130859375,-82.8898010253906
Tennessee,49,35.9244537353516,-82.9184494018555
Tennessee,49,35.8900756835938,-82.912727355957
Tennessee,49,35.8728866577148,-82.8955307006836
Tennessee,49,35.8557014465332,-82.912727355957
Tennessee,49,35.8155937194824,-82.9413681030274
Tennessee,49,35.8041305541992,-82.9642868041992
Tennessee,49,35.7869453430176,-82.9986724853516
Tennessee,49,35.7869453430176,-83.0215835571289
Tennessee,49,35.7869453430176,-83.0559616088867
Tennessee,49,35.7697563171387,-83.1075286865234
Tennessee,49,35.7468376159668,-83.1648254394531
Tennessee,49,35.7239189147949,-83.2221221923828
Tennessee,49,35.7010002136231,-83.2564926147461
Tennessee,49,35.6780815124512,-83.2794189453125
Tennessee,49,35.6666221618652,-83.2966003417969
Tennessee,49,35.6666221618652,-83.3252563476563
Tennessee,49,35.6551666259766,-83.3538970947266
Tennessee,49,35.6437034606934,-83.37109375
Tennessee,49,35.6265144348145,-83.3997344970703
Tennessee,49,35.6207847595215,-83.4283828735352
Tennessee,49,35.5978660583496,-83.4513092041016
Tennessee,49,35.569221496582,-83.4914093017578
Tennessee,49,35.5577583312988,-83.5143280029297
Tennessee,49,35.569221496582,-83.5945434570313
Tennessee,49,35.5749473571777,-83.6575698852539
Tennessee,49,35.5749473571777,-83.6804885864258
Tennessee,49,35.5634918212891,-83.7377853393555
Tennessee,49,35.5405731201172,-83.7893447875977
Tennessee,49,35.5291137695313,-83.8409118652344
Tennessee,49,35.4947357177734,-83.8982086181641
Tennessee,49,35.4603576660156,-83.9497756958008
Tennessee,49,35.4259834289551,-83.9841537475586
